uid,title,authors,source,year,doi,times_cited,author_keywords,document_type,wos_url,search_source
WOS:000458694800003,Care Recipient Concerns About Being a Burden and Unmet Needs for Care,"Nieuwenhuis, Anna Vazeou; Beach, Scott R.; Schulz, Richard",INNOVATION IN AGING,2018,10.1093/geroni/igy026,20,Caregiving dyads; Caregiver stress; Disabilities; Informal caregiving,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000458694800003&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000463134900008,The caregiving dyad: Do caregivers' appraisals of caregiving matter for care recipients' health?,"Pristavec, Teja",ARCHIVES OF GERONTOLOGY AND GERIATRICS,2019,10.1016/j.archger.2019.01.020,29,Caregiving; Mental health; NHATS; NSOC; Stress process; Unmet need,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000463134900008&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000465397900014,"Unmet care needs, care provision and patient satisfaction in patients with a late life depression: a cross-sectional study","Clignet, Frans; Houtjes, Wim; van Straten, Annemieke; Cuijpers, Pim; van Meijel, Berno",AGING & MENTAL HEALTH,2019,10.1080/13607863.2018.1426716,20,Depression; unmet needs; satisfaction; late life,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000465397900014&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000466904400001,Multifactorial intervention for hip and pelvic fracture patients with mild to moderate cognitive impairment: study protocol of a dual-centre randomised controlled trial (OF-CARE),"Dautel, Anja; Eckert, Tobias; Gross, Michaela; Hauer, Klaus; Schaeufele, Martina; Lacroix, Andre; Hendlmeier, Ingrid; Abel, Bastian; Pomiersky, Rebekka; Gugenhan, Julia; Buechele, Gisela; Reber, Katrin C.; Becker, Clemens; Pfeiffer, Klaus",BMC GERIATRICS,2019,10.1186/s12877-019-1133-z,15,RCT; Multifactorial; Home-based; Exercise program; Care counselling; Lay instructor; Elderly; Hip or pelvic fracture; Cognitive impairment; Cost-effectiveness,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000466904400001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000469935100007,Needs for Care and Service Use in Dementia: Baseline Assessment of Portuguese Participants in the Actifcare Cohort Study,"Goncalves-Pereira, Manuel; Marques, Maria J.; Balsinha, Conceicao; Fernandes, Alexandra; Machado, Ana Sa; Verdelho, Ana; Barahona-Correa, Bernardo; Barrios, Helena; Guimaraes, Joao; Grave, Joana; Alves, Luisa; de Almeida, Manuel Caldas; Reis, Teresa; Orrell, Martin; Woods, Bob; De Vugt, Marjolein; Verhey, Frans; Wolfs, Claire; Handels, Ron; Kerpershoek, Liselot; Meyer, Gabriele; Stephan, Astrid; Bieber, Anja; Broda, Anja; Bartoszek, Gabriele; Jelley, Hannah; Wimo, Anders; Skoldunger, Anders; Sjolund, Britt-Marie; Engedal, Knut; Selbaek, Geir; Michalet, Mona; Rosvik, Janne; Eriksen, Siren; Irving, Kate; Hopper, Louise; Joyce, Rachael; Zanetti, Orazio; Portolani, Elisa",ACTA MEDICA PORTUGUESA,2019,10.20344/amp.11136,12,Caregivers; Dementia; Health Services Accessibility; Needs Assessment; Portugal,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000469935100007&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000471117700017,"Having an Adult Child in the United States, Physical Functioning, and Unmet Needs for Care Among Older Mexican Adults","Torres, Jacqueline M.; Rudolph, Kara E.; Sofrygin, Oleg; Wong, Rebeca; Walter, Louise C.; Glymour, M. Maria",EPIDEMIOLOGY,2019,10.1097/EDE.0000000000001016,6,Aging; Activities of daily living; Longitudinal Study; Mexico; Social epidemiology; Targeted maximum likelihood estimation,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000471117700017&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000471830600006,Changes in functional outcome over five years after stroke,"Rejno, Asa; Nasic, Salmir; Bjalkefur, Kerstin; Bertholds, Eric; Jood, Katarina",BRAIN AND BEHAVIOR,2019,10.1002/brb3.1300,38,functional outcome; quality register; longitudinal study; stroke,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000471830600006&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000472100500011,Unmet Need for Care Coordination Among Children with Special Health Care Needs,"Miller, Rebecca; Tumin, Dmitry; Hayes, Don, Jr.; Uffman, Joshua C.; Raman, Vidya T.; Tobias, Joseph D.",POPULATION HEALTH MANAGEMENT,2019,10.1089/pop.2018.0094,26,care coordination; CSHCN; medical home; NSCH; special health care needs,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000472100500011&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000476717600001,"Understanding the care and support needs of older people: a scoping review and categorisation using the WHO international classification of functioning, disability and health framework (ICF)","Abdi, Sarah; Spann, Alice; Borilovic, Jacinta; de Witte, Luc; Hawley, Mark",BMC GERIATRICS,2019,10.1186/s12877-019-1189-9,406,Older people; Care and support; Needs; ICF; Scoping review,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000476717600001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000478747200012,Unmet supportive care needs in young adult cancer patients: associations and changes over time. Results from the AYA-Leipzig study,"Sender, Annekathrin; Friedrich, Michael; Leuteritz, Katja; Nowe, Erik; Stoebel-Richter, Yve; Mehnert, Anja; Geue, Kristina",JOURNAL OF CANCER SURVIVORSHIP,2019,10.1007/s11764-019-00780-y,65,Adolescent; Young adults (AYA); Cancer patient; Supportive care needs; Unmet needs; Survivor,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000478747200012&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000478642800001,Met and unmet care needs of older people with dementia living at home: Personal and informal carers' perspectives,"Mazurek, Justyna; Szczesniak, Dorota; Urbanska, Katarzyna; Droes, Rose-Marie; Rymaszewska, Joanna",DEMENTIA-INTERNATIONAL JOURNAL OF SOCIAL RESEARCH AND PRACTICE,2019,10.1177/1471301217733233,36,assessment and care management; care of elderly people; carers' needs; cognition; community dwelling; social care,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000478642800001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000482391000001,Care Configurations and Unmet Care Needs in Older Men and Women,"Potter, Andrew J.",JOURNAL OF APPLIED GERONTOLOGY,2019,10.1177/0733464817733239,21,family caregiving; gender; unmet need; care configurations,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000482391000001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000482505600006,E-cigarette minimum legal sale age laws and traditional cigarette use among rural pregnant teenagers,"Pesko, Michael F.; Currie, Janet M.",JOURNAL OF HEALTH ECONOMICS,2019,10.1016/j.jhealeco.2019.05.003,37,Prenatal smoking; Electronic nicotine delivery systems; E-cigarettes; Purchasing age laws; Tobacco control; Birth outcomes,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000482505600006&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000448937200004,No Place Like Home: A Systematic Review of Home Care for Older Adults in Canada,"Johnson, Shanthi; Bacsu, Juanita; Abeykoon, Hasanthi; McIntosh, Tom; Jeffery, Bonnie; Novik, Nuelle",CANADIAN JOURNAL ON AGING-LA REVUE CANADIENNE DU VIEILLISSEMENT,2018,10.1017/S0714980818000375,73,aging; home care; systematic review; older adults; vieillissement; soins a domicile; vieillissement; revue systematique; personnes agees,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000448937200004&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000475096800001,Caring hours and possible need for employment support among primary carers for adults with mental illness: Results from an Australian household survey,"Diminic, Sandra; Hielscher, Emily; Harris, Meredith G.",HEALTH & SOCIAL CARE IN THE COMMUNITY,2019,10.1111/hsc.12811,5,carers' needs; employment; informal care; Mental health; population-based study; working carers,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000475096800001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000495852300002,Anticipatory anxiety about future dementia-related care needs: towards a dementia-friendly community,"Okamura, Tsuyoshi; Sugiyama, Mika; Inagaki, Hiroki; Murayama, Hiroshi; Ura, Chiaki; Miyamae, Fumiko; Edahiro, Ayako; Motokawa, Keiko; Awata, Shuich",PSYCHOGERIATRICS,2019,10.1111/psyg.12433,4,anxiety; delivery of health care; dementia; health services for elderly persons,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000495852300002&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000495795700027,Perceived Adequacy of Tangible Social Support and Associations with Health Outcomes Among Older Primary Care Patients,"O'Conor, Rachel; Benavente, Julia Yoshino; Arvanitis, Marina; Curtis, Laura M.; Eldeirawi, Kamal; Hasnain-Wynia, Romana; Federman, Alex D.; Hebert-Beirne, Jeni; Wolf, Michael S.",JOURNAL OF GENERAL INTERNAL MEDICINE,2019,10.1007/s11606-019-05110-7,13,social support; aging; patient-reported outcomes,Article; Meeting,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000495795700027&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000500121800001,Exploring the needs of people with dementia living at home reported by people with dementia and informal caregivers: a systematic review and Meta-analysis,"Curnow, Eleanor; Rush, Robert; Maciver, Donald; Gorska, Sylwia; Forsyth, Kirsty",AGING & MENTAL HEALTH,2021,10.1080/13607863.2019.1695741,41,Assessment of need; caregivers; dementia; care needs; prevalence,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000500121800001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000501875600001,Peace of mind among adolescents and young adults with cancer,"Gittzus, Jordan A.; Fasciano, Karen M.; Block, Susan D.; Mack, Jennifer W.",PSYCHO-ONCOLOGY,2020,10.1002/pon.5309,12,adolescent; anxiety; cancer; communication; coping; oncology; patient-centered care,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000501875600001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000501947200001,Unmet care needs are common among community-dwelling older people with memory problems in Finland,"Aaltonen, Mari S.; Van Aerschot, Lina H.",SCANDINAVIAN JOURNAL OF PUBLIC HEALTH,2021,10.1177/1403494819890800,20,Formal home care; informal care; unmet needs; insufficient care; memory problems,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000501947200001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000648516200041,Room for improvement in non-pharmacological systemic sclerosis care? - a cross-sectional online survey of 650 patients,"Stocker, Juliane K.; Vonk, Madelon C.; van den Hoogen, Frank H. J.; Nijhuis-van der Sanden, Maria W. G.; Spierings, Julia; Staal, J. Bart; Satink, Ton; van den Ende, Cornelia H. M.",BMC RHEUMATOLOGY,2020,10.1186/s41927-020-00142-7,13,Systemic sclerosis; Health professionals; Health care use; Cross sectional survey,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000648516200041&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000515125700019,Resident Challenges With Pain and Functional Limitations in Chinese Residential Care Facilities,"Song, Yuting; Anderson, Ruth A.; Wu, Bei; Scales, Kezia; McConnell, Eleanor; Leung, Angela Y. M.; Corazzini, Kirsten N.",GERONTOLOGIST,2020,10.1093/geront/gny154,5,Long-term care; China; Adaptive leadership,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000515125700019&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000512681900012,"A profile of Australian mental health carers, their caring role and service needs: results from the 2012 Survey of Disability, Ageing and Carers","Diminic, S.; Hielscher, E.; Harris, M. G.; Lee, Y. Y.; Kealton, J.; Whiteford, H. A.",EPIDEMIOLOGY AND PSYCHIATRIC SCIENCES,2019,10.1017/S2045796018000446,34,Epidemiology; families; health service research; mental health,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000512681900012&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000515126700023,Adverse Consequences of Unmet Needs for Care in High-Need/High-Cost Older Adults,"Beach, Scott R.; Schulz, Richard; Friedman, Esther M.; Rodakowski, Juleen; Martsolf, R. Grant; James, Alton Everette, III",JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES,2020,10.1093/geronb/gby021,93,Alzheimer's disease; Caregiving; Death and dying; Disability,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000515126700023&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000523565200024,Sexual orientation-related disparities in healthcare access in three cohorts of US adults,"Tabaac, Ariella R.; Solazzo, Alexa L.; Gordon, Allegra R.; Austin, S. Bryn; Guss, Carly; Charlton, Brittany M.",PREVENTIVE MEDICINE,2020,10.1016/j.ypmed.2020.105999,60,Social determinants of health; Access/demand/utilization of services; Gender/sex differences in health and health care; Sexual and gender minorities,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000523565200024&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000523206600004,Perceived reliability of assistance among American older adults: a study of kin and non-kin help,"Gillespie, Brian Joseph; Treas, Judith",INTERNATIONAL JOURNAL OF CARE AND CARING,2019,10.1332/239788219X15473079319273,8,aging; formal assistance; informal help,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000523206600004&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000523220200002,Care poverty: unmet care needs in a Nordic welfare state,"Kroger, Teppo; Puthenparambil, Jiby Mathew; Van Aerschot, Lina",INTERNATIONAL JOURNAL OF CARE AND CARING,2019,10.1332/239788219X15641291564296,61,care poverty; unmet needs; care for older people; Finland,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000523220200002&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000529020900004,"Sex-Specific Trends in Acute Myocardial Infarction Within an Integrated Healthcare Network, 2000 Through 2014","Mefford, Matthew T.; Li, Bonnie H.; Qian, Lei; Reading, Stephanie R.; Harrison, Teresa N.; Scott, Ronald D.; Cavendish, Jeffrey J.; Jacobsen, Steven J.; Kanter, Michael H.; Woodward, Mark; Reynolds, Kristi",CIRCULATION,2020,10.1161/CIRCULATIONAHA.119.044738,33,epidemiology; myocardial infarction; sex; trends,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000529020900004&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000532852700026,Anxiety and Unmet Needs for Assistance With Daily Activities Among Older Adults,"Zuverink, Ashley; Xiang, Xiaoling",JOURNAL OF AGING AND HEALTH,2020,10.1177/0898264319830805,18,adverse consequences; psychological distress; personal assistance; disability,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000532852700026&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000532852700007,"Impairment in Activities of Daily Living, Care Receipt, and Unmet Needs in a Middle-Aged and Older Rural South African Population: Findings From the HAALSI Study","Harling, Guy; Payne, Collin F.; Davies, Justine I.; Gomez-Olive, F. Xavier; Kahn, Kathleen; Manderson, Lenore; Mateen, Farrah J.; Tollman, Stephen M.; Witham, Miles D.",JOURNAL OF AGING AND HEALTH,2020,10.1177/0898264318821220,30,disability; gender; comorbidities; socioeconomic status,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000532852700007&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000533509600010,The cyclicality of informal care,"Mommaerts, Corina; Truskinovsky, Yulya",JOURNAL OF HEALTH ECONOMICS,2020,10.1016/j.jhealeco.2020.102306,22,,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000533509600010&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000534370500038,Unmet care needs of children with ADHD,"Vijverberg, Richard; Ferdinand, Robert; Beekman, Aartjan; van Meijel, Berno",PLOS ONE,2020,10.1371/journal.pone.0228049,10,,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000534370500038&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000537831300007,"A Population-Based Cohort Study Examining the Incidence and Impact of Psychotic Experiences From Childhood to Adulthood, and Prediction of Psychotic Disorder","Sullivan, Sarah A.; Kounali, Daphne; Cannon, Mary; David, Anthony S.; Fletcher, Paul C.; Holmans, Peter; Jones, Hannah; Jones, Peter B.; Linden, David E. J.; Lewis, Glyn; Owen, Michael J.; O'Donovan, Michael; Rammos, Alexandros; Thompson, Andrew; Wolke, Dieter; Heron, Jon; Zammit, Stan",AMERICAN JOURNAL OF PSYCHIATRY,2020,10.1176/appi.ajp.2019.19060654,153,,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000537831300007&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000537552800093,"Do factors across the World Health Organisation's International Classification of Functioning, Disability and Health framework relate to caregiver availability for community-dwelling older adults in Ghana?","Awuviry-Newton, Kofi; Wales, Kylie; Tavener, Meredith; Byles, Julie",PLOS ONE,2020,10.1371/journal.pone.0233541,13,,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000537552800093&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000539300900176,Unmet Supportive Care Needs of Survival Patients with Nasopharyngeal Carcinoma,"Lin, Ya-Ling; Chuang, Chun-Yi; Hsieh, Vivian Chia-Rong; Tsai, Ming-Shou; Liu, Yen-Fang; Chen, Xian-Xiu; Shieh, Shwn-Huey",INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,2020,10.3390/ijerph17103519,7,unmet care needs; survival patients; nasopharyngeal carcinoma; cancer stages and treatment,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000539300900176&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000544439400006,How can stroke care be improved for younger service users? A qualitative study on the unmet needs of younger adults in inpatient and outpatient stroke care in Australia,"Shipley, Jessica; Luker, Julie; Thijs, Vincent; Bernhardt, Julie",DISABILITY AND REHABILITATION,2020,10.1080/09638288.2018.1534278,45,Stroke; young adult; needs assessment; long-term needs; inpatient; outpatient; stroke care; qualitative research,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000544439400006&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000565065000001,The Role of Perceived Unjust Treatment in Unmet Needs for Primary Care Among Finnish Roma Adults,"Lamsa, Riikka; Castaneda, Anu E.; Weiste, Anneli; Laalo, Marianne; Koponen, Paivikki; Kuusio, Hannamaria",INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,2020,10.3390/ijerph17165825,6,unmet need; unjust treatment; healthcare services; minorities; Roma,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000565065000001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000573160700001,HIV-positive persons who inject drugs experience poor health outcomes and unmet needs for care services,"Dasgupta, Sharoda; Tie, Yunfeng; Lemons-Lyn, Ansley; Broz, Dita; Buchacz, Kate; Shouse, R. Luke",AIDS CARE-PSYCHOLOGICAL AND SOCIO-MEDICAL ASPECTS OF AIDS/HIV,2021,10.1080/09540121.2020.1826396,21,Injection drug use; social determinants of health; transmission risk,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000573160700001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000574089600001,Agreement between patients and mental healthcare providers on unmet care needs in child and adolescent psychiatry,"Vijverberg, Richard; Ferdinand, Robert; Beekman, Aartjan; van Meijel, Berno",SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY,2021,10.1007/s00127-020-01969-8,3,Childhood; Agreement; Care needs; Intensity of care; Outpatient; Assertive Community Treatment,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000574089600001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000575443000001,Unmet care needs of older people: A scoping review,"Kalankova, Dominika; Stolt, Minna; Scott, P. Anne; Papastavrou, Evridiki; Suhonen, Riitta",NURSING ETHICS,2021,10.1177/0969733020948112,94,Missed care; nursing; older people; rationing; scoping review; unfinished care; unmet care needs,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000575443000001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000584586600002,Unmet care needs in the oldest old with social loss experiences: results of a representative survey,"Stein, Janine; Loebner, Margrit; Pabst, Alexander; Koenig, Hans-Helmut; Riedel-Heller, Steffi G.",BMC GERIATRICS,2020,10.1186/s12877-020-01822-2,13,Loss experiences; Bereavement; Need assessment; Old age; Health services research,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000584586600002&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000586377700001,Self-rated health over the first five years after stroke,"Bjalkefur, Kerstin; Nasic, Salmir; Bertholds, Eric; Jood, Katarina; Rejno, Asa",BMC NEUROLOGY,2020,10.1186/s12883-020-01956-1,13,Longitudinal study; Patient reported outcome measures; Person centered care; Questionnaire; Self-rated health; Sweden,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000586377700001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000585940600025,"Role of clinical, functional and social factors in the association between multimorbidity and quality of life: Findings from the Survey of Health, Ageing and Retirement in Europe (SHARE)","Makovski, Tatjana T.; Le Coroller, Gwenaelle; Putrik, Polina; Choi, Yun Hee; Zeegers, Maurice P.; Stranges, Saverio; Ruiz Castell, Maria; Huiart, Laetitia; van den Akker, Marjan",PLOS ONE,2020,10.1371/journal.pone.0240024,30,,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000585940600025&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000592066000001,Met and unmet care needs of home-living people with dementia in China: An observational study using the Camberwell Assessment of Need for the Elderly,"Zhang, Juxia; Xu, Xiaoqing; Yang, LiMei; Wang, Jiancheng",GERIATRICS & GERONTOLOGY INTERNATIONAL,2021,10.1111/ggi.14093,23,Camberwell Assessment of Need for the Elderly; dementia; home&#8208; living; met needs; unmet needs,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000592066000001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000584526700021,"Healthcare Access and Utilization Among Persons Who Inject Drugs in Medicaid Expansion and Nonexpansion States: 22 United States Cities, 2018","Lewis, Rashunda; Baugher, Amy R.; Finlayson, Teresa; Wejnert, Cyprian; Sionean, Catlainn",JOURNAL OF INFECTIOUS DISEASES,2020,10.1093/infdis/jiaa337,27,healthcare utilization; injection drug use; insurance; Medicaid expansion; medication-assisted treatment,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000584526700021&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
WOS:000601169200001,Perceptions of care after end-of-treatment among younger women with different gynecologic cancer diagnoses - a qualitative analysis of written responses submitted via a survey,"Mattsson, Elisabet; Ljungman, Lisa; Einhorn, Kim; Sundstrom Poromaa, Inger; Stalberg, Karin; Wikman, Anna",BMC WOMENS HEALTH,2020,10.1186/s12905-020-01133-z,11,Young adult; Cancer; Gynecologic; Oncology; Survivorship; Quality of life,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000601169200001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_unmet_care_supplement
